day,oblast,alert_count,alert_minutes
2022-03-19 00:00:00+00:00,Київська область,4,300.71666666666664
2022-03-19 00:00:00+00:00,Львівська область,2,95.65
2022-03-19 00:00:00+00:00,Миколаївська область,1,35.53333333333333
2022-03-19 00:00:00+00:00,Одеська область,2,105.95
2022-03-19 00:00:00+00:00,Полтавська область,3,110.75
2022-03-19 00:00:00+00:00,Рівненська область,3,150.61666666666667
2022-03-19 00:00:00+00:00,Тернопільська область,3,164.58333333333334
2022-03-19 00:00:00+00:00,Харківська область,5,204.01666666666665
2022-03-19 00:00:00+00:00,Хмельницька область,3,151.45
2022-03-19 00:00:00+00:00,Черкаська область,2,111.18333333333334
2022-03-19 00:00:00+00:00,Чернігівська область,2,875.45
2022-03-20 00:00:00+00:00,Івано-Франківська область,1,66.25
2022-03-20 00:00:00+00:00,Волинська область,3,180.56666666666666
2022-03-20 00:00:00+00:00,Вінницька область,3,136.51666666666665
2022-03-20 00:00:00+00:00,Дніпропетровська область,3,136.18333333333334
2022-03-20 00:00:00+00:00,Житомирська область,6,434.75
2022-03-20 00:00:00+00:00,Запорізька область,2,88.93333333333334
2022-03-20 00:00:00+00:00,Київ,5,416.06666666666666
2022-03-20 00:00:00+00:00,Київська область,2,107.83333333333333
2022-03-20 00:00:00+00:00,Кіровоградська область,2,88.45
2022-03-20 00:00:00+00:00,Львівська область,2,142.71666666666667
2022-03-20 00:00:00+00:00,Миколаївська область,1,57.93333333333333
2022-03-20 00:00:00+00:00,Одеська область,1,44.75
2022-03-20 00:00:00+00:00,Полтавська область,4,137.28333333333333
2022-03-20 00:00:00+00:00,Рівненська область,3,175.21666666666667
2022-03-20 00:00:00+00:00,Сумська область,3,338.0833333333333
2022-03-20 00:00:00+00:00,Тернопільська область,3,178.96666666666667
2022-03-20 00:00:00+00:00,Харківська область,3,184.06666666666666
2022-03-20 00:00:00+00:00,Хмельницька область,3,158.64999999999998
2022-03-20 00:00:00+00:00,Черкаська область,3,134.53333333333333
2022-03-20 00:00:00+00:00,Чернігівська область,4,733.4000000000001
2022-03-21 00:00:00+00:00,Івано-Франківська область,3,329.29999999999995
2022-03-21 00:00:00+00:00,Волинська область,6,332.25
2022-03-21 00:00:00+00:00,Вінницька область,6,324.5833333333333
2022-03-21 00:00:00+00:00,Дніпропетровська область,3,169.71666666666667
2022-03-21 00:00:00+00:00,Донецька область,1,5.15
2022-03-21 00:00:00+00:00,Житомирська область,6,510.1333333333333
2022-03-21 00:00:00+00:00,Закарпатська область,1,161.81666666666666
2022-03-21 00:00:00+00:00,Запорізька область,2,179.98333333333335
2022-03-21 00:00:00+00:00,Київ,7,649.3166666666666
2022-03-21 00:00:00+00:00,Київська область,5,431.95000000000005
2022-03-21 00:00:00+00:00,Кіровоградська область,4,436.71666666666664
2022-03-21 00:00:00+00:00,Львівська область,4,263.8833333333333
2022-03-21 00:00:00+00:00,Миколаївська область,3,354.3666666666667
2022-03-21 00:00:00+00:00,Одеська область,4,303.3833333333333
2022-03-21 00:00:00+00:00,Полтавська область,3,274.45000000000005
2022-03-21 00:00:00+00:00,Рівненська область,6,326.0833333333333
2022-03-21 00:00:00+00:00,Сумська область,1,160.05
2022-03-21 00:00:00+00:00,Тернопільська область,6,328.7166666666667
2022-03-21 00:00:00+00:00,Харківська область,6,339.56666666666666
2022-03-21 00:00:00+00:00,Хмельницька область,4,310.28333333333336
2022-03-21 00:00:00+00:00,Черкаська область,5,247.98333333333335
2022-03-21 00:00:00+00:00,Чернівецька область,1,175.93333333333334
2022-03-21 00:00:00+00:00,Чернігівська область,3,284.41666666666663
2022-03-22 00:00:00+00:00,Івано-Франківська область,5,372.03333333333336
2022-03-22 00:00:00+00:00,Волинська область,5,352.31666666666666
2022-03-22 00:00:00+00:00,Вінницька область,7,379.56666666666666
2022-03-22 00:00:00+00:00,Дніпропетровська область,5,471.85
2022-03-22 00:00:00+00:00,Донецька область,1,229.91666666666666
2022-03-22 00:00:00+00:00,Житомирська область,6,502.06666666666666
2022-03-22 00:00:00+00:00,Закарпатська область,4,343.15
2022-03-22 00:00:00+00:00,Запорізька область,5,370.7
2022-03-22 00:00:00+00:00,Київ,8,588.05
2022-03-22 00:00:00+00:00,Київська область,6,463.3666666666667
2022-03-22 00:00:00+00:00,Кіровоградська область,5,368.29999999999995
2022-03-22 00:00:00+00:00,Львівська область,5,340.81666666666666
2022-03-22 00:00:00+00:00,Миколаївська область,5,392.05
2022-03-22 00:00:00+00:00,Одеська область,5,406.4
2022-03-22 00:00:00+00:00,Полтавська область,5,370.3
2022-03-22 00:00:00+00:00,Рівненська область,5,349.2166666666667
2022-03-22 00:00:00+00:00,Сумська область,5,366.3
2022-03-22 00:00:00+00:00,Тернопільська область,5,359.81666666666666
2022-03-22 00:00:00+00:00,Харківська область,9,452.03333333333336
2022-03-22 00:00:00+00:00,Хмельницька область,5,359.15
2022-03-22 00:00:00+00:00,Черкаська область,6,450.6
2022-03-22 00:00:00+00:00,Чернівецька область,5,368.90000000000003
2022-03-22 00:00:00+00:00,Чернігівська область,3,260.8833333333333
2022-03-23 00:00:00+00:00,Волинська область,1,44.733333333333334
2022-03-23 00:00:00+00:00,Вінницька область,3,134.71666666666667
2022-03-23 00:00:00+00:00,Дніпропетровська область,5,210.29999999999998
2022-03-23 00:00:00+00:00,Донецька область,1,39.96666666666667
2022-03-23 00:00:00+00:00,Житомирська область,8,536.9666666666667
2022-03-23 00:00:00+00:00,Запорізька область,4,224.7
2022-03-23 00:00:00+00:00,Київ,7,502.8666666666667
2022-03-23 00:00:00+00:00,Київська область,5,370.4166666666667
2022-03-23 00:00:00+00:00,Кіровоградська область,3,79.96666666666667
2022-03-23 00:00:00+00:00,Миколаївська область,4,192.23333333333335
2022-03-23 00:00:00+00:00,Одеська область,3,115.03333333333333
2022-03-23 00:00:00+00:00,Полтавська область,4,322.16666666666663
2022-03-23 00:00:00+00:00,Сумська область,4,242.83333333333337
2022-03-23 00:00:00+00:00,Харківська область,6,240.36666666666667
2022-03-23 00:00:00+00:00,Черкаська область,3,262.3833333333333
2022-03-23 00:00:00+00:00,Чернігівська область,2,117.55
2022-03-24 00:00:00+00:00,Волинська область,2,53.36666666666667
2022-03-24 00:00:00+00:00,Вінницька область,2,57.0
2022-03-24 00:00:00+00:00,Дніпропетровська область,5,266.6166666666667
2022-03-24 00:00:00+00:00,Житомирська область,4,210.66666666666666
2022-03-24 00:00:00+00:00,Запорізька область,6,351.28333333333336
2022-03-24 00:00:00+00:00,Київ,6,238.81666666666666
2022-03-24 00:00:00+00:00,Київська область,4,215.65
2022-03-24 00:00:00+00:00,Кіровоградська область,2,164.03333333333333
2022-03-24 00:00:00+00:00,Луганська область,1,30.0
2022-03-24 00:00:00+00:00,Миколаївська область,3,914.9666666666667
2022-03-24 00:00:00+00:00,Одеська область,2,40.03333333333333
2022-03-24 00:00:00+00:00,Полтавська область,2,148.65
2022-03-24 00:00:00+00:00,Рівненська область,2,25.316666666666666
2022-03-24 00:00:00+00:00,Сумська область,1,43.65
2022-03-24 00:00:00+00:00,Тернопільська область,2,46.75
2022-03-24 00:00:00+00:00,Харківська область,4,537.2833333333333
2022-03-24 00:00:00+00:00,Черкаська область,2,152.03333333333333
2022-03-24 00:00:00+00:00,Чернігівська область,2,256.23333333333335
2022-03-25 00:00:00+00:00,Івано-Франківська область,1,78.75
2022-03-25 00:00:00+00:00,Волинська область,1,55.56666666666667
2022-03-25 00:00:00+00:00,Вінницька область,6,150.83333333333334
2022-03-25 00:00:00+00:00,Дніпропетровська область,2,87.51666666666667
2022-03-25 00:00:00+00:00,Житомирська область,6,473.3666666666667
2022-03-25 00:00:00+00:00,Закарпатська область,1,78.63333333333334
2022-03-25 00:00:00+00:00,Запорізька область,3,256.1166666666667
2022-03-25 00:00:00+00:00,Київ,7,507.0333333333333
2022-03-25 00:00:00+00:00,Київська область,6,681.6
2022-03-25 00:00:00+00:00,Кіровоградська область,3,157.78333333333333
2022-03-25 00:00:00+00:00,Львівська область,1,73.5
2022-03-25 00:00:00+00:00,Миколаївська область,2,228.43333333333334
2022-03-25 00:00:00+00:00,Одеська область,3,126.5
2022-03-25 00:00:00+00:00,Полтавська область,1,202.0
2022-03-25 00:00:00+00:00,Рівненська область,1,50.8
2022-03-25 00:00:00+00:00,Сумська область,3,199.71666666666667
2022-03-25 00:00:00+00:00,Тернопільська область,2,85.48333333333333
2022-03-25 00:00:00+00:00,Харківська область,6,605.1
2022-03-25 00:00:00+00:00,Хмельницька область,1,77.51666666666667
2022-03-25 00:00:00+00:00,Черкаська область,6,273.3333333333333
2022-03-25 00:00:00+00:00,Чернівецька область,1,79.1
2022-03-25 00:00:00+00:00,Чернігівська область,4,139.25
2022-03-26 00:00:00+00:00,Івано-Франківська область,2,225.23333333333332
2022-03-26 00:00:00+00:00,Волинська область,2,233.93333333333334
2022-03-26 00:00:00+00:00,Вінницька область,3,335.8833333333333
2022-03-26 00:00:00+00:00,Дніпропетровська область,5,296.18333333333334
2022-03-26 00:00:00+00:00,Житомирська область,4,592.9833333333333
2022-03-26 00:00:00+00:00,Закарпатська область,2,289.18333333333334
2022-03-26 00:00:00+00:00,Запорізька область,4,386.84999999999997
2022-03-26 00:00:00+00:00,Київ,5,462.15
2022-03-26 00:00:00+00:00,Київська область,4,422.7833333333333
2022-03-26 00:00:00+00:00,Кіровоградська область,5,419.5666666666667
2022-03-26 00:00:00+00:00,Львівська область,2,100.05
2022-03-26 00:00:00+00:00,Миколаївська область,3,291.21666666666664
2022-03-26 00:00:00+00:00,Одеська область,3,264.7833333333333
2022-03-26 00:00:00+00:00,Полтавська область,4,404.65
2022-03-26 00:00:00+00:00,Рівненська область,2,234.01666666666665
